72
   -46.8242265733       -6.12696991553        -733.52962105        735.049660167  0  0  0 -1  0  0 
   0.215430909551       0.537427469417       -26.9831607859        26.9893720705  0  0  0  0  0  0 
   0.191066927999      -0.605292523017       -199.783835903        199.785116747  0  1  0  0  0  0 
   -16.8719562051       -12.9559015234        -122.25714619        124.103094583  0  0  0  1  0  0 
   -3.46052093805       -2.23737982186       -27.2833258513         27.592769762  0  0  0  0  0  0 
  -0.431678579871      -0.302752943939       -1.97914956485        2.04817937237  0  0  0  0  0  0 
    4.56918720486       -6.77802404921       -8.16084789565          11.55069349  0  0  0  0  0  0 
    7.52921647479       -9.83211162786       -10.8398397707        16.4578748945  0  0  0  0  0  0 
  0.0686101953771       -3.12435481627       -1.91063385989        3.66289804983  0  0  0  0  0  0 
   0.709951754007       0.585072273611      -0.262330170367       0.956639000172  0  0  0  0  0  0 
    2.66005078864        3.12140835745       -3.97714157981        5.71285528243  0  0  0  0  0  0 
    49.1873465901        29.4042215853       -68.3026141965        89.1585689527  0  0  0  0  0  0 
    395.239615149        240.104905066       -512.733534688        690.495066177  0  0  0  0 -1  0 
   -9.84612735611       -4.46998868929        54.3196043578         55.405743749  0  0  0  1  0  0 
   -4.77085572812        1.03208882467        27.0310348901        27.4682201635  0  0  0  0  0  0 
   -2.05907374051      -0.275184249773        1.17890431083        2.38858251151  0  0  0  0  0  0 
  -0.037001153782        1.25676422275       -178.239025784        178.243460295  0  0  0  0  0  0 
   -1.10294180021         2.3945388728       -3657.26948403        3657.27051557  1  1  0  0  0  0 
   -13.9703045274        10.4519729984         89.120008087        90.8242202806  0  0  0 -1  0  0 
    -2.6237192257       0.887281584707        15.9718240248        16.2101922834  0  0  0  0  0  0 
   -1.71079781091      -0.451607868372         14.580753206        14.6877208195  0  0  0  0  0  0 
  -0.374567780345      -0.586556029759      -0.192770264591       0.722156058639  0  0  0  0  0  0 
  -0.337659238982       -2.25178552936      -0.823554843439        2.42132079908  0  0  0  0  0  0 
    2.46641336962       -1.09046100813       -2.30496051362        3.54755452241  0  0  0  0  0  0 
   -7.14946896276       -2.61271854858        102.677053838        102.958819872  0  0  0  0  0  0 
   0.621854022624      -0.150446981265        6.15872856046        6.19187162343  0  0  0  0  0  0 
    1.40262680882        1.44827009316         70.878009473        70.9066786353  0  0  0  0  0  0 
    1.20028935582      -0.587544984044        60.1120174808        60.1268704429  0  0  0  0  0  0 
   -0.37642782226      -0.125655057957        7.28692819125        7.29772632834  0  0  0  0  0  0 
     1.2818789141      -0.533433387588        12.0742083505        12.1537760396  0  0  0  0  0  0 
    4.92924697804       -5.99111256135         78.258645099        78.6429611486  1  0  0  0  0  0 
   0.812744053875      -0.299101587516         10.455358983        10.4963539441 -1  0  0  0  0  0 
   0.863097910612       -1.42582374927        3.31242918434        3.70811252103  0  0  0  0  0  0 
   0.954067659193      -0.122040374533        3.30352739071        3.44070227897  0  0  0  0  0  0 
  -0.160618906501       -1.76597335126        46.6265572576        46.6602647014  0  0  0  0  0  0 
    5.42524634102        13.4087697905        1411.71024444        1411.78438565  0  1  0  0  0  0 
   0.433561486684        2.12150982439       -63.1122921357        63.1502897707  0 -1  0  0  0  0 
 -0.0182796768048        -1.4673764667       -184.955398221        184.961514264  0  1  0  0  0  0 
   -6.34040904559       -4.83945483731       -14.7050854359        16.7961497869  0  0  0 -1  0  0 
   -15.7306047228       -13.9044960543       -21.2212866546        29.8517996568  0  0  0  0  0  0 
   -10.2354638608       -12.8694273886       -15.4862877816        22.5878726535  0  0  0  0  0  0 
   -2.82817182077       -3.49739143674       -2.93457659971        5.37047879887  0  0  0  0  0  0 
   -8.38152430188       -11.6922317615       -12.0752696643        18.7821822655  0  0  0  0  0  0 
   -7.24815016757       -12.4399812782       -12.8628242261        19.3065031045  0  0  0  0  0  0 
     -3.109542505       -6.32940022228       -5.97530557469        9.24309680113  0  0  0  0  0  0 
   -5.18187715846       -1.08053551264       -8.78829700627        10.2593163588  0  0  0  0  0  0 
   -9.54655197203       -4.20634590437       -19.0285701313         21.700610168  0  0  0  0  0  0 
   -3.82177879025      -0.326700256434        -6.0584192596        7.17057669259  0  0  0  0  0  0 
   -16.9743819139       -4.58779428974       -23.9478101149         29.709848655  0  0  0  0  0  0 
   -10.8898066476       0.371739456074       -15.7903799085        19.1849466171  0  0  0  0  0  0 
   -126.144863164        1.18241722957       -186.339443033        225.025137802  0  0  0  0  0  0 
   -51.7287068365        1.01634893778       -77.9971827058        93.5972894169  0  0  0  0  0  0 
   -3.57249746006       0.236010753243       -6.20918307239        7.16745377412  0  0  0  0  0  0 
    -7.6858685471       -1.79336479994       -10.3736292735        13.0346045944  0  0  0  0  0  0 
   -8.47808725795       -4.66956115535       -12.9707260408        16.1917416902  0  0  1  0  0  0 
   -12.5825978392       -8.02878394897       -22.9886724709        27.4137228785  0  0 -1  0  0  0 
   0.564462690248      -0.250805840334       -2.01382644985        2.10642319308  0  0  0  0  0  0 
    4.42360104168        0.79640662257       -6.33951870544        7.77122944592  0  0  0  0  0  0 
   0.728999642386      -0.520471274699       -1.05916373334        1.38714045446  0  0  0  0  0  0 
    56.9342916144        33.7578079109       -79.4487404167        103.519300183  0  0  0  0  1  0 
   -183.076823585       -135.436899454       -305.502439462        381.043655747  0  0  0  1  0  0 
   -6.97145491237       -5.26812409593       -12.6549877134        15.3786549839  0  0  0  0  0  0 
   -4.97803189859       -3.16278390448       -7.48362091232        9.52830444356  0  0  0  0  0  0 
  -0.502491391972       0.457841317538       0.440479206431       0.810023581354  0  0  0  0  0  0 
